100,100
98,19,normal
99,19,normal
0,20,normal
1,20,normal
2,20,normal
3,20,normal
4,20,normal
5,20,normal
6,20,normal
7,20,normal
8,20,normal
9,20,normal
10,20,normal
11,20,normal
12,20,normal
13,20,normal
14,20,barrier
15,20,normal
16,20,normal
17,20,normal
18,20,normal
19,20,normal
20,20,normal
21,20,normal
22,20,normal
23,20,normal
24,20,normal
25,20,normal
26,20,normal
27,20,normal
28,20,normal
29,20,normal
30,20,normal
31,20,normal
32,20,normal
33,20,normal
34,20,normal
35,20,normal
36,20,normal
37,20,normal
38,20,normal
39,20,normal
40,20,normal
41,20,normal
42,20,normal
43,20,normal
44,20,normal
45,20,normal
46,20,normal
47,20,normal
48,20,normal
49,20,normal
50,20,normal
51,20,normal
52,20,normal
53,20,normal
54,20,normal
55,20,normal
56,20,normal
57,20,normal
58,20,normal
59,20,normal
60,20,normal
61,20,normal
62,20,normal
63,20,normal
64,20,normal
65,20,normal
66,20,normal
67,20,normal
68,20,normal
69,20,normal
70,20,normal
71,20,normal
72,20,normal
73,20,normal
74,20,normal
75,20,normal
76,20,normal
77,20,normal
78,20,normal
79,20,normal
80,20,normal
81,20,normal
82,20,normal
83,20,normal
84,20,normal
85,20,normal
86,20,normal
87,20,normal
88,20,normal
89,20,normal
90,20,normal
91,20,normal
92,20,normal
93,20,normal
94,20,normal
95,20,normal
96,20,normal
97,20,normal
98,20,normal
99,20,normal
0,21,normal
1,21,normal
2,21,normal
3,21,normal
4,21,normal
5,21,normal
6,21,normal
7,21,normal
8,21,normal
9,21,normal
10,21,normal
11,21,normal
12,21,normal
13,21,normal
14,21,normal
15,21,normal
16,21,normal
17,21,normal
18,21,normal
19,21,normal
20,21,normal
21,21,normal
22,21,normal
23,21,normal
24,21,normal
25,21,normal
26,21,normal
27,21,normal
28,21,normal
29,21,normal
30,21,normal
31,21,normal
32,21,barrier
33,21,normal
34,21,normal
35,21,normal
36,21,normal
37,21,normal
38,21,normal
39,21,normal
40,21,normal
41,21,normal
42,21,normal
43,21,normal
44,21,normal
45,21,normal
46,21,normal
47,21,normal
48,21,normal
49,21,normal
50,21,normal
51,21,normal
52,21,normal
53,21,normal
54,21,normal
55,21,normal
56,21,normal
57,21,normal
58,21,normal
59,21,normal
60,21,normal
61,21,normal
62,21,normal
63,21,normal
64,21,normal
65,21,normal
66,21,normal
67,21,normal
68,21,normal
69,21,normal
70,21,normal
71,21,normal
72,21,normal
73,21,normal
74,21,normal
75,21,normal
76,21,normal
77,21,normal
78,21,normal
79,21,normal
80,21,normal
81,21,normal
82,21,normal
83,21,normal
84,21,normal
85,21,normal
86,21,normal
87,21,normal
88,21,normal
89,21,normal
90,21,normal
91,21,normal
92,21,normal
93,21,normal
94,21,normal
95,21,normal
96,21,normal
97,21,normal
98,21,normal
99,21,normal
0,22,normal
1,22,normal
2,22,normal
3,22,normal
4,22,normal
5,22,normal
6,22,normal
7,22,normal
8,22,normal
9,22,normal
10,22,normal
11,22,normal
12,22,normal
13,22,normal
14,22,normal
15,22,normal
16,22,normal
17,22,normal
18,22,normal
19,22,normal
20,22,normal
21,22,normal
22,22,normal
23,22,normal
24,22,normal
25,22,normal
26,22,normal
27,22,normal
28,22,normal
29,22,normal
30,22,normal
31,22,normal
32,22,normal
33,22,normal
34,22,normal
35,22,normal
36,22,normal
37,22,normal
38,22,normal
39,22,normal
40,22,normal
41,22,normal
42,22,normal
43,22,normal
44,22,normal
45,22,normal
46,22,normal
47,22,normal
48,22,normal
49,22,normal
50,22,normal
51,22,normal
52,22,normal
53,22,normal
54,22,normal
55,22,normal
56,22,normal
57,22,normal
58,22,normal
59,22,normal
60,22,normal
61,22,normal
62,22,normal
63,22,normal
64,22,normal
65,22,normal
66,22,normal
67,22,normal
68,22,normal
69,22,normal
70,22,normal
71,22,normal
72,22,normal
73,22,normal
74,22,normal
75,22,normal
76,22,normal
77,22,normal
78,22,normal
79,22,normal
80,22,normal
81,22,normal
82,22,normal
83,22,normal
84,22,normal
85,22,normal
86,22,normal
87,22,normal
88,22,normal
89,22,normal
90,22,normal
91,22,normal
92,22,normal
93,22,normal
94,22,normal
95,22,normal
96,22,normal
97,22,normal
98,22,normal
99,22,normal
0,23,normal
1,23,normal
2,23,normal
3,23,normal
4,23,normal
5,23,normal
6,23,normal
7,23,normal
8,23,normal
9,23,normal
10,23,normal
11,23,normal
12,23,normal
13,23,normal
14,23,normal
15,23,normal
16,23,normal
17,23,normal
18,23,normal
19,23,normal
20,23,normal
21,23,normal
22,23,normal
23,23,normal
24,23,normal
25,23,normal
26,23,normal
27,23,normal
28,23,normal
29,23,normal
30,23,normal
31,23,normal
32,23,normal
33,23,normal
34,23,normal
35,23,normal
36,23,normal
37,23,normal
38,23,normal
39,23,normal
40,23,normal
41,23,normal
42,23,normal
43,23,normal
44,23,normal
45,23,normal
46,23,normal
47,23,normal
48,23,normal
49,23,normal
50,23,normal
51,23,normal
52,23,normal
53,23,normal
54,23,normal
55,23,normal
56,23,normal
57,23,normal
58,23,normal
59,23,normal
60,23,normal
61,23,normal
62,23,normal
63,23,normal
64,23,normal
65,23,normal
66,23,normal
67,23,normal
68,23,normal
69,23,normal
70,23,normal
71,23,normal
72,23,normal
73,23,normal
74,23,normal
75,23,normal
76,23,normal
77,23,normal
78,23,normal
79,23,normal
80,23,normal
81,23,normal
82,23,normal
83,23,normal
84,23,normal
85,23,normal
86,23,normal
87,23,normal
88,23,normal
89,23,normal
90,23,normal
91,23,normal
92,23,normal
93,23,normal
94,23,normal
95,23,normal
96,23,normal
97,23,normal
98,23,normal
99,23,normal
0,24,normal
1,24,normal
2,24,normal
3,24,normal
4,24,normal
5,24,normal
6,24,normal
7,24,normal
8,24,normal
9,24,normal
10,24,normal
11,24,normal
12,24,normal
13,24,normal
14,24,normal
15,24,normal
16,24,normal
17,24,normal
18,24,normal
19,24,normal
20,24,normal
21,24,normal
22,24,normal
23,24,normal
24,24,normal
25,24,normal
26,24,normal
27,24,normal
28,24,normal
29,24,normal
30,24,normal
31,24,normal
32,24,normal
33,24,normal
34,24,normal
35,24,normal
36,24,normal
37,24,normal
38,24,normal
39,24,normal
40,24,normal
41,24,normal
42,24,normal
43,24,normal
44,24,normal
45,24,normal
46,24,normal
47,24,normal
48,24,normal
49,24,normal
50,24,normal
51,24,normal
52,24,normal
53,24,normal
54,24,normal
55,24,normal
56,24,normal
57,24,normal
58,24,normal
59,24,normal
60,24,normal
61,24,normal
62,24,normal
63,24,normal
64,24,normal
65,24,normal
66,24,normal
67,24,normal
68,24,normal
69,24,normal
70,24,normal
71,24,normal
72,24,normal
73,24,normal
74,24,normal
75,24,normal
76,24,normal
77,24,normal
78,24,normal
79,24,normal
80,24,normal
81,24,normal
82,24,normal
83,24,normal
84,24,normal
85,24,normal
86,24,normal
87,24,normal
88,24,normal
89,24,normal
90,24,normal
91,24,normal
92,24,normal
93,24,normal
94,24,normal
95,24,normal
96,24,normal
97,24,normal
98,24,normal
99,24,normal
0,25,normal
1,25,normal
2,25,normal
3,25,normal
4,25,normal
5,25,normal
6,25,normal
7,25,normal
8,25,normal
9,25,normal
10,25,normal
11,25,normal
12,25,normal
13,25,normal
14,25,normal
15,25,normal
16,25,normal
17,25,normal
18,25,normal
19,25,normal
20,25,normal
21,25,normal
22,25,normal
23,25,normal
24,25,normal
25,25,normal
26,25,normal
27,25,normal
28,25,normal
29,25,normal
30,25,normal
31,25,normal
32,25,normal
33,25,normal
34,25,normal
35,25,normal
36,25,normal
37,25,normal
38,25,normal
39,25,normal
40,25,normal
41,25,normal
42,25,normal
43,25,normal
44,25,normal
45,25,normal
46,25,normal
47,25,normal
48,25,normal
49,25,normal
50,25,normal
51,25,normal
52,25,normal
53,25,normal
54,25,normal
55,25,normal
56,25,normal
57,25,normal
58,25,normal
59,25,normal
60,25,normal
61,25,normal
62,25,normal
63,25,normal
64,25,normal
65,25,normal
66,25,normal
67,25,normal
68,25,normal
69,25,normal
70,25,normal
71,25,normal
72,25,normal
73,25,normal
74,25,normal
75,25,normal
76,25,normal
77,25,normal
78,25,normal
79,25,normal
80,25,normal
81,25,normal
82,25,normal
83,25,normal
84,25,normal
85,25,normal
86,25,normal
87,25,normal
88,25,normal
89,25,normal
90,25,normal
91,25,normal
92,25,normal
93,25,normal
94,25,normal
95,25,normal
96,25,normal
97,25,normal
98,25,normal
99,25,normal
0,26,normal
1,26,normal
2,26,normal
3,26,normal
4,26,normal
5,26,normal
6,26,normal
7,26,normal
8,26,normal
9,26,normal
10,26,normal
11,26,normal
12,26,normal
13,26,normal
14,26,normal
15,26,normal
16,26,normal
17,26,normal
18,26,normal
19,26,normal
20,26,normal
21,26,normal
22,26,normal
23,26,normal
24,26,normal
25,26,normal
26,26,normal
27,26,normal
28,26,normal
29,26,normal
30,26,normal
31,26,normal
32,26,normal
33,26,normal
34,26,normal
35,26,normal
36,26,normal
37,26,normal
38,26,normal
39,26,normal
40,26,normal
41,26,normal
42,26,normal
43,26,normal
44,26,normal
45,26,normal
46,26,normal
47,26,normal
48,26,normal
49,26,normal
50,26,normal
51,26,normal
52,26,normal
53,26,normal
54,26,normal
55,26,normal
56,26,normal
57,26,normal
58,26,normal
59,26,normal
60,26,normal
61,26,normal
62,26,normal
63,26,normal
64,26,normal
65,26,normal
66,26,normal
67,26,normal
68,26,normal
69,26,normal
70,26,normal
71,26,normal
72,26,normal
73,26,normal
74,26,normal
75,26,normal
76,26,normal
77,26,normal
78,26,normal
79,26,normal
80,26,normal
81,26,normal
82,26,normal
83,26,normal
84,26,normal
85,26,normal
86,26,normal
87,26,normal
88,26,normal
89,26,normal
90,26,normal
91,26,normal
92,26,normal
93,26,normal
94,26,normal
95,26,normal
96,26,normal
97,26,normal
98,26,normal
99,26,normal
0,27,normal
1,27,normal
2,27,normal
3,27,normal
4,27,normal
5,27,normal
6,27,normal
7,27,normal
8,27,normal
9,27,normal
10,27,normal
11,27,normal
12,27,normal
13,27,normal
14,27,normal
15,27,normal
16,27,normal
17,27,normal
18,27,normal
19,27,normal
20,27,normal
21,27,normal
22,27,normal
23,27,normal
24,27,normal
25,27,normal
26,27,normal
27,27,normal
28,27,normal
29,27,normal
30,27,normal
31,27,normal
32,27,normal
33,27,normal
34,27,normal
35,27,normal
36,27,normal
37,27,normal
38,27,normal
39,27,normal
40,27,normal
41,27,normal
42,27,normal
43,27,normal
44,27,normal
45,27,normal
46,27,normal
47,27,normal
48,27,normal
49,27,normal
50,27,normal
51,27,normal
52,27,normal
53,27,normal
54,27,normal
55,27,normal
56,27,normal
57,27,normal
58,27,normal
59,27,normal
60,27,normal
61,27,normal
62,27,normal
63,27,normal
64,27,normal
65,27,normal
66,27,normal
67,27,normal
68,27,normal
69,27,normal
70,27,normal
71,27,normal
72,27,normal
73,27,normal
74,27,normal
75,27,normal
76,27,normal
77,27,normal
78,27,normal
79,27,normal
80,27,normal
81,27,normal
82,27,normal
83,27,normal
84,27,normal
85,27,normal
86,27,normal
87,27,normal
88,27,normal
89,27,normal
90,27,normal
91,27,normal
92,27,normal
93,27,normal
94,27,normal
95,27,normal
96,27,normal
97,27,normal
98,27,normal
99,27,normal
0,28,normal
1,28,normal
2,28,normal
3,28,normal
4,28,normal
5,28,normal
6,28,normal
7,28,normal
8,28,normal
9,28,normal
10,28,normal
11,28,normal
12,28,normal
13,28,normal
14,28,normal
15,28,normal
16,28,normal
17,28,normal
18,28,normal
19,28,normal
20,28,normal
21,28,normal
22,28,normal
23,28,normal
24,28,normal
25,28,normal
26,28,normal
27,28,normal
28,28,normal
29,28,normal
30,28,normal
31,28,normal
32,28,normal
33,28,normal
34,28,normal
35,28,normal
36,28,normal
37,28,normal
38,28,normal
39,28,normal
40,28,normal
41,28,normal
42,28,normal
43,28,normal
44,28,normal
45,28,normal
46,28,normal
47,28,normal
48,28,normal
49,28,normal
50,28,normal
51,28,normal
52,28,normal
53,28,normal
54,28,normal
55,28,normal
56,28,normal
57,28,normal
58,28,normal
59,28,normal
60,28,normal
61,28,normal
62,28,normal
63,28,normal
64,28,normal
65,28,normal
66,28,normal
67,28,normal
68,28,normal
69,28,normal
70,28,normal
71,28,normal
72,28,normal
73,28,normal
74,28,normal
75,28,normal
76,28,normal
77,28,normal
78,28,normal
79,28,normal
80,28,normal
81,28,normal
82,28,normal
83,28,normal
84,28,normal
85,28,normal
86,28,normal
87,28,normal
88,28,normal
89,28,normal
90,28,normal
91,28,normal
92,28,normal
93,28,normal
94,28,normal
95,28,normal
96,28,normal
97,28,normal
98,28,normal
99,28,normal
0,29,normal
1,29,normal
2,29,normal
3,29,normal
4,29,normal
5,29,normal
6,29,normal
7,29,normal
8,29,normal
9,29,normal
10,29,normal
11,29,normal
12,29,normal
13,29,normal
14,29,normal
15,29,normal
16,29,normal
17,29,normal
18,29,normal
19,29,normal
20,29,normal
21,29,normal
22,29,normal
23,29,normal
24,29,normal
25,29,normal
26,29,normal
27,29,normal
28,29,normal
29,29,normal
30,29,normal
31,29,normal
32,29,normal
33,29,normal
34,29,normal
35,29,normal
36,29,normal
37,29,normal
38,29,normal
39,29,normal
40,29,normal
41,29,normal
42,29,normal
43,29,normal
44,29,normal
45,29,normal
46,29,normal
47,29,normal
48,29,normal
49,29,normal
50,29,normal
51,29,normal
52,29,normal
53,29,normal
54,29,normal
55,29,normal
56,29,normal
57,29,normal
58,29,normal
59,29,normal
60,29,normal
61,29,normal
62,29,normal
63,29,normal
64,29,normal
65,29,normal
66,29,normal
67,29,normal
68,29,normal
69,29,normal
70,29,normal
71,29,normal
72,29,normal
73,29,normal
74,29,normal
75,29,normal
76,29,normal
77,29,normal
78,29,normal
79,29,normal
80,29,normal
81,29,normal
82,29,normal
83,29,normal
84,29,normal
85,29,normal
86,29,normal
87,29,normal
88,29,normal
89,29,normal
90,29,normal
91,29,normal
92,29,normal
93,29,normal
94,29,normal
95,29,normal
96,29,normal
97,29,normal
98,29,normal
99,29,normal
0,30,normal
1,30,normal
2,30,normal
3,30,normal
4,30,normal
5,30,normal
6,30,normal
7,30,normal
8,30,normal
9,30,normal
10,30,normal
11,30,normal
12,30,normal
13,30,normal
14,30,normal
15,30,normal
16,30,barrier
17,30,normal
18,30,normal
19,30,normal
20,30,normal
21,30,normal
22,30,normal
23,30,normal
24,30,normal
25,30,normal
26,30,normal
27,30,normal
28,30,normal
29,30,normal
30,30,normal
31,30,normal
32,30,normal
33,30,normal
34,30,normal
35,30,normal
36,30,normal
37,30,normal
38,30,normal
39,30,normal
40,30,normal
41,30,normal
42,30,normal
43,30,normal
44,30,normal
45,30,normal
46,30,normal
47,30,normal
48,30,normal
49,30,normal
50,30,normal
51,30,normal
52,30,normal
53,30,normal
54,30,normal
55,30,normal
56,30,normal
57,30,normal
58,30,normal
59,30,normal
60,30,normal
61,30,normal
62,30,normal
63,30,normal
64,30,normal
65,30,normal
66,30,normal
67,30,normal
68,30,normal
69,30,normal
70,30,normal
71,30,normal
72,30,normal
73,30,normal
74,30,normal
75,30,normal
76,30,normal
77,30,normal
78,30,normal
79,30,normal
80,30,normal
81,30,normal
82,30,normal
83,30,normal
84,30,normal
85,30,normal
86,30,normal
87,30,normal
88,30,normal
89,30,normal
90,30,normal
91,30,normal
92,30,normal
93,30,normal
94,30,normal
95,30,normal
96,30,normal
97,30,normal
98,30,normal
99,30,normal
0,31,normal
1,31,normal
2,31,normal
3,31,normal
4,31,normal
5,31,normal
6,31,normal
7,31,normal
8,31,normal
9,31,normal
10,31,normal
11,31,normal
12,31,barrier
13,31,normal
14,31,normal
15,31,normal
16,31,normal
17,31,normal
18,31,normal
19,31,normal
20,31,normal
21,31,normal
22,31,normal
23,31,normal
24,31,normal
25,31,normal
26,31,normal
27,31,normal
28,31,normal
29,31,normal
30,31,normal
31,31,normal
32,31,normal
33,31,normal
34,31,normal
35,31,normal
36,31,normal
37,31,normal
38,31,normal
39,31,normal
40,31,normal
41,31,normal
42,31,normal
43,31,normal
44,31,normal
45,31,normal
46,31,normal
47,31,normal
48,31,normal
49,31,normal
50,31,normal
51,31,normal
52,31,normal
53,31,normal
54,31,normal
55,31,normal
56,31,normal
57,31,normal
58,31,normal
59,31,normal
60,31,normal
61,31,normal
62,31,normal
63,31,normal
64,31,normal
65,31,normal
66,31,normal
67,31,normal
68,31,normal
69,31,normal
70,31,normal
71,31,normal
72,31,normal
73,31,normal
74,31,normal
75,31,normal
76,31,normal
77,31,normal
78,31,normal
79,31,normal
80,31,normal
81,31,normal
82,31,normal
83,31,normal
84,31,normal
85,31,normal
86,31,normal
87,31,normal
88,31,normal
89,31,normal
90,31,normal
91,31,normal
92,31,normal
93,31,normal
94,31,normal
95,31,normal
96,31,normal
97,31,normal
98,31,normal
99,31,normal
0,32,normal
1,32,normal
2,32,normal
3,32,normal
4,32,normal
5,32,normal
6,32,normal
7,32,normal
8,32,normal
9,32,normal
10,32,normal
11,32,normal
12,32,normal
13,32,normal
14,32,normal
15,32,normal
16,32,normal
17,32,normal
18,32,normal
19,32,normal
20,32,normal
21,32,normal
22,32,normal
23,32,normal
24,32,normal
25,32,normal
26,32,normal
27,32,normal
28,32,normal
29,32,normal
30,32,normal
31,32,normal
32,32,normal
33,32,normal
34,32,normal
35,32,normal
36,32,normal
37,32,normal
38,32,normal
39,32,normal
40,32,normal
41,32,normal
42,32,normal
43,32,normal
44,32,normal
45,32,normal
46,32,normal
47,32,normal
48,32,normal
49,32,normal
50,32,normal
51,32,normal
52,32,normal
53,32,normal
54,32,normal
55,32,normal
56,32,normal
57,32,normal
58,32,normal
59,32,normal
60,32,normal
61,32,normal
62,32,normal
63,32,normal
64,32,normal
65,32,normal
66,32,normal
67,32,normal
68,32,normal
69,32,normal
70,32,normal
71,32,normal
72,32,normal
73,32,normal
74,32,normal
75,32,normal
76,32,normal
77,32,normal
78,32,normal
79,32,normal
80,32,normal
81,32,normal
82,32,normal
83,32,normal
84,32,normal
85,32,normal
86,32,normal
87,32,normal
88,32,normal
89,32,normal
90,32,normal
91,32,normal
92,32,normal
93,32,normal
94,32,normal
95,32,normal
96,32,normal
97,32,normal
98,32,normal
99,32,normal
0,33,normal
1,33,normal
2,33,normal
3,33,normal
4,33,normal
5,33,normal
6,33,normal
7,33,normal
8,33,normal
9,33,normal
10,33,normal
11,33,normal
12,33,normal
13,33,normal
14,33,normal
15,33,normal
16,33,normal
17,33,normal
18,33,normal
19,33,normal
20,33,normal
21,33,normal
22,33,normal
23,33,normal
24,33,normal
25,33,normal
26,33,normal
27,33,normal
28,33,normal
29,33,normal
30,33,normal
31,33,normal
32,33,normal
33,33,normal
34,33,normal
35,33,normal
36,33,normal
37,33,normal
38,33,normal
39,33,normal
40,33,normal
41,33,normal
42,33,normal
43,33,normal
44,33,normal
45,33,normal
46,33,normal
47,33,normal
48,33,normal
49,33,normal
50,33,normal
51,33,normal
52,33,normal
53,33,normal
54,33,normal
55,33,normal
56,33,normal
57,33,normal
58,33,normal
59,33,normal
60,33,normal
61,33,normal
62,33,normal
63,33,normal
64,33,normal
65,33,normal
66,33,normal
67,33,normal
68,33,normal
69,33,normal
70,33,normal
71,33,normal
72,33,normal
73,33,normal
74,33,normal
75,33,normal
76,33,normal
77,33,normal
78,33,normal
79,33,normal
80,33,normal
81,33,normal
82,33,normal
83,33,normal
84,33,normal
85,33,normal
86,33,normal
87,33,normal
88,33,normal
89,33,normal
90,33,normal
91,33,normal
92,33,normal
93,33,normal
94,33,normal
95,33,normal
96,33,normal
97,33,normal
98,33,normal
99,33,normal
0,34,normal
1,34,normal
2,34,normal
3,34,normal
4,34,normal
5,34,normal
6,34,normal
7,34,normal
8,34,normal
9,34,normal
10,34,normal
11,34,normal
12,34,normal
13,34,normal
14,34,normal
15,34,normal
16,34,normal
17,34,normal
18,34,normal
19,34,normal
20,34,normal
21,34,normal
22,34,normal
23,34,normal
24,34,normal
25,34,normal
26,34,normal
27,34,normal
28,34,normal
29,34,normal
30,34,normal
31,34,normal
32,34,normal
33,34,normal
34,34,normal
35,34,normal
36,34,normal
37,34,normal
38,34,normal
39,34,normal
40,34,normal
41,34,normal
42,34,normal
43,34,normal
44,34,normal
45,34,normal
46,34,normal
47,34,normal
48,34,normal
49,34,normal
50,34,normal
51,34,normal
52,34,normal
53,34,normal
54,34,normal
55,34,normal
56,34,normal
57,34,normal
58,34,normal
59,34,normal
60,34,normal
61,34,normal
62,34,normal
63,34,normal
64,34,normal
65,34,normal
66,34,normal
67,34,normal
68,34,normal
69,34,normal
70,34,normal
71,34,normal
72,34,normal
73,34,normal
74,34,normal
75,34,normal
76,34,normal
77,34,normal
78,34,normal
79,34,normal
80,34,normal
81,34,normal
82,34,normal
83,34,normal
84,34,normal
85,34,normal
86,34,normal
87,34,normal
88,34,normal
89,34,normal
90,34,normal
91,34,normal
92,34,normal
93,34,normal
94,34,normal
95,34,normal
96,34,normal
97,34,normal
98,34,normal
99,34,normal
0,35,normal
1,35,normal
2,35,normal
3,35,normal
4,35,normal
5,35,normal
6,35,normal
7,35,normal
8,35,normal
9,35,normal
10,35,normal
11,35,normal
12,35,normal
13,35,normal
14,35,normal
15,35,normal
16,35,normal
17,35,normal
18,35,normal
19,35,normal
20,35,normal
21,35,normal
22,35,normal
23,35,normal
24,35,normal
25,35,normal
26,35,normal
27,35,normal
28,35,normal
29,35,normal
30,35,normal
31,35,normal
32,35,normal
33,35,normal
34,35,normal
35,35,normal
36,35,normal
37,35,normal
38,35,normal
39,35,normal
40,35,normal
41,35,normal
42,35,normal
43,35,normal
44,35,normal
45,35,normal
46,35,normal
47,35,normal
48,35,normal
49,35,normal
50,35,normal
51,35,normal
52,35,normal
53,35,normal
54,35,normal
55,35,normal
56,35,normal
57,35,normal
58,35,normal
59,35,normal
60,35,normal
61,35,normal
62,35,normal
63,35,normal
64,35,normal
65,35,normal
66,35,normal
67,35,normal
68,35,normal
69,35,normal
70,35,normal
71,35,normal
72,35,normal
73,35,normal
74,35,normal
75,35,normal
76,35,normal
77,35,normal
78,35,normal
79,35,normal
80,35,normal
81,35,normal
82,35,normal
83,35,normal
84,35,normal
85,35,normal
86,35,normal
87,35,normal
88,35,normal
89,35,normal
90,35,normal
91,35,normal
92,35,normal
93,35,normal
94,35,normal
95,35,normal
96,35,normal
97,35,normal
98,35,normal
99,35,normal
0,36,normal
1,36,normal
2,36,normal
3,36,normal
4,36,normal
5,36,normal
6,36,normal
7,36,normal
8,36,normal
9,36,normal
10,36,normal
11,36,normal
12,36,normal
13,36,normal
14,36,normal
15,36,normal
16,36,normal
17,36,normal
18,36,normal
19,36,normal
20,36,normal
21,36,normal
22,36,normal
23,36,normal
24,36,normal
25,36,normal
26,36,normal
27,36,normal
28,36,normal
29,36,normal
30,36,normal
31,36,normal
32,36,normal
33,36,normal
34,36,normal
35,36,normal
36,36,normal
37,36,normal
38,36,normal
39,36,normal
40,36,normal
41,36,normal
42,36,normal
43,36,normal
44,36,normal
45,36,normal
46,36,normal
47,36,normal
48,36,normal
49,36,normal
50,36,normal
51,36,normal
52,36,normal
53,36,normal
54,36,normal
55,36,normal
56,36,normal
57,36,normal
58,36,normal
59,36,normal
60,36,normal
61,36,normal
62,36,normal
63,36,normal
64,36,normal
65,36,normal
66,36,normal
67,36,normal
68,36,normal
69,36,normal
70,36,normal
71,36,normal
72,36,normal
73,36,normal
74,36,normal
75,36,normal
76,36,normal
77,36,normal
78,36,normal
79,36,normal
80,36,normal
81,36,normal
82,36,normal
83,36,normal
84,36,normal
85,36,normal
86,36,normal
87,36,normal
88,36,normal
89,36,normal
90,36,normal
91,36,normal
92,36,normal
93,36,normal
94,36,normal
95,36,normal
96,36,normal
97,36,normal
98,36,normal
99,36,normal
0,37,normal
1,37,normal
2,37,normal
3,37,normal
4,37,normal
5,37,normal
6,37,normal
7,37,normal
8,37,normal
9,37,normal
10,37,normal
11,37,normal
12,37,normal
13,37,normal
14,37,normal
15,37,normal
16,37,normal
17,37,normal
18,37,normal
19,37,normal
20,37,normal
21,37,normal
22,37,normal
23,37,normal
24,37,normal
25,37,normal
26,37,normal
27,37,normal
28,37,normal
29,37,normal
30,37,normal
31,37,normal
32,37,normal
33,37,normal
34,37,normal
35,37,normal
36,37,normal
37,37,normal
38,37,normal
39,37,normal
40,37,normal
41,37,normal
42,37,normal
43,37,normal
44,37,normal
45,37,normal
46,37,normal
47,37,normal
48,37,normal
49,37,normal
50,37,normal
51,37,normal
52,37,normal
53,37,normal
54,37,normal
55,37,normal
56,37,normal
57,37,normal
58,37,normal
59,37,normal
60,37,normal
61,37,normal
62,37,normal
63,37,normal
64,37,normal
65,37,normal
66,37,normal
67,37,normal
68,37,normal
69,37,normal
70,37,normal
71,37,normal
72,37,normal
73,37,normal
74,37,normal
75,37,normal
76,37,normal
77,37,normal
78,37,normal
79,37,normal
80,37,normal
81,37,normal
82,37,normal
83,37,normal
84,37,normal
85,37,normal
86,37,normal
87,37,normal
88,37,normal
89,37,normal
90,37,normal
91,37,normal
92,37,normal
93,37,normal
94,37,normal
95,37,normal
96,37,normal
97,37,normal
98,37,normal
99,37,normal
0,38,normal
1,38,normal
2,38,normal
3,38,normal
4,38,normal
5,38,normal
6,38,normal
7,38,normal
8,38,normal
9,38,normal
10,38,normal
11,38,normal
12,38,normal
13,38,normal
14,38,normal
15,38,normal
16,38,normal
17,38,normal
18,38,normal
19,38,normal
20,38,normal
21,38,normal
22,38,normal
23,38,normal
24,38,normal
25,38,normal
26,38,normal
27,38,normal
28,38,normal
29,38,normal
30,38,normal
31,38,normal
32,38,normal
33,38,normal
34,38,normal
35,38,normal
36,38,normal
37,38,normal
38,38,normal
39,38,normal
40,38,normal
41,38,normal
42,38,normal
43,38,normal
44,38,normal
45,38,normal
46,38,normal
47,38,normal
48,38,normal
49,38,normal
50,38,normal
51,38,normal
52,38,normal
53,38,normal
54,38,normal
55,38,normal
56,38,normal
57,38,normal
58,38,normal
59,38,normal
60,38,normal
61,38,normal
62,38,normal
63,38,normal
64,38,normal
65,38,normal
66,38,normal
67,38,normal
68,38,normal
69,38,normal
70,38,normal
71,38,normal
72,38,normal
73,38,normal
74,38,normal
75,38,normal
76,38,normal
77,38,normal
78,38,normal
79,38,normal
80,38,normal
81,38,normal
82,38,normal
83,38,normal
84,38,normal
85,38,normal
86,38,normal
87,38,normal
88,38,normal
89,38,normal
90,38,normal
91,38,normal
92,38,normal
93,38,normal
94,38,normal
95,38,normal
96,38,normal
97,38,normal
98,38,normal
99,38,normal
0,39,normal
1,39,normal
2,39,normal
3,39,normal
4,39,normal
5,39,normal
6,39,normal
7,39,normal
8,39,normal
9,39,normal
10,39,normal
11,39,normal
12,39,normal
13,39,normal
14,39,normal
15,39,normal
16,39,normal
17,39,normal
18,39,barrier
19,39,normal
20,39,normal
21,39,normal
22,39,normal
23,39,normal
24,39,normal
25,39,normal
26,39,normal
27,39,normal
28,39,normal
29,39,normal
30,39,normal
31,39,normal
32,39,normal
33,39,normal
34,39,normal
35,39,normal
36,39,normal
37,39,normal
38,39,normal
39,39,normal
40,39,normal
41,39,normal
42,39,normal
43,39,normal
44,39,normal
45,39,normal
46,39,normal
47,39,normal
48,39,normal
49,39,normal
50,39,normal
51,39,normal
52,39,normal
53,39,normal
54,39,normal
55,39,normal
56,39,normal
57,39,normal
58,39,normal
59,39,normal
60,39,normal
61,39,normal
62,39,normal
63,39,normal
64,39,normal
65,39,normal
66,39,normal
67,39,normal
68,39,normal
69,39,normal
70,39,normal
71,39,normal
72,39,normal
73,39,normal
74,39,normal
75,39,normal
76,39,normal
77,39,normal
78,39,normal
79,39,normal
80,39,normal
81,39,normal
82,39,normal
83,39,normal
84,39,normal
85,39,normal
86,39,normal
87,39,normal
88,39,normal
89,39,normal
90,39,normal
91,39,normal
92,39,normal
93,39,normal
94,39,normal
95,39,normal
